distrito_id,seccionprovincial_id,seccion_id,cargo_id,agrupacion_id,agrupacion_nombre,lista_numero,votos_tipo,votos_cantidad
4,0.0,9,8,94,PROYECTO JOVEN,3028,POSITIVO,24
4,0.0,9,8,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,82
4,0.0,9,8,131,FRENTE LIBER.AR,3002,POSITIVO,45
4,0.0,9,8,131,FRENTE LIBER.AR,3004,POSITIVO,30
4,0.0,9,8,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,5947
4,0.0,9,8,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,12538
4,0.0,9,8,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,12614
4,0.0,9,8,134,UNION POR LA PATRIA,3005,POSITIVO,5906
4,0.0,9,8,135,LA LIBERTAD AVANZA,3016,POSITIVO,20715
4,0.0,9,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,258
4,0.0,9,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,123
4,0.0,9,8,137,PRINCIPIOS Y VALORES,3011,POSITIVO,315
4,0.0,9,8,137,PRINCIPIOS Y VALORES,3012,POSITIVO,64
4,0.0,9,9,23,UNION POPULAR FEDERAL,3242,POSITIVO,138
4,0.0,9,9,23,UNION POPULAR FEDERAL,3243,POSITIVO,125
4,0.0,9,9,23,UNION POPULAR FEDERAL,3253,POSITIVO,9
4,0.0,9,9,23,UNION POPULAR FEDERAL,3299,POSITIVO,34
4,0.0,9,9,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,57
4,0.0,9,9,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,69
4,0.0,9,9,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3121,POSITIVO,22
4,0.0,9,9,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3142,POSITIVO,34
4,0.0,9,9,94,PROYECTO JOVEN,3129,POSITIVO,23
4,0.0,9,9,94,PROYECTO JOVEN,3226,POSITIVO,19
4,0.0,9,9,94,PROYECTO JOVEN,3295,POSITIVO,39
4,0.0,9,9,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,6493
4,0.0,9,9,132,JUNTOS POR EL CAMBIO,3292,POSITIVO,111
4,0.0,9,9,132,JUNTOS POR EL CAMBIO,3809,POSITIVO,11954
4,0.0,9,9,134,UNION POR LA PATRIA,3005,POSITIVO,5888
4,0.0,9,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,272
4,0.0,9,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,119
4,0.0,9,9,216,FRENTE FEDERAL DE ACCION SOLIDARIA,3166,POSITIVO,70
4,0.0,9,9,229,HUMANISTA,3136,POSITIVO,37
4,0.0,9,9,238,MOVIMIENTO AVANZADA SOCIALISTA,3017,POSITIVO,107
4,0.0,9,9,239,ESTAMOS,3198,POSITIVO,83
4,0.0,9,9,501,LA LIBERTAD AVANZA,3316,POSITIVO,20518
4,0.0,9,9,505,HACEMOS POR NUESTRO PAÍS,3181,POSITIVO,12559
4,0.0,9,9,532,LA LIBERTAD PRIMERO,3202,POSITIVO,110
4,0.0,10,1,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,3
4,0.0,10,1,20,UNION DEL CENTRO DEMOCRATICO,3018,POSITIVO,0
4,0.0,10,1,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,6
4,0.0,10,1,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,8
4,0.0,10,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,2
4,0.0,10,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,6
4,0.0,10,1,92,POLITICA OBRERA,3020,POSITIVO,4
4,0.0,10,1,94,PROYECTO JOVEN,3022,POSITIVO,3
4,0.0,10,1,94,PROYECTO JOVEN,3023,POSITIVO,1
4,0.0,10,1,94,PROYECTO JOVEN,3024,POSITIVO,0
4,0.0,10,1,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,6
4,0.0,10,1,131,FRENTE LIBER.AR,3002,POSITIVO,3
4,0.0,10,1,131,FRENTE LIBER.AR,3004,POSITIVO,7
4,0.0,10,1,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,290
4,0.0,10,1,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,264
4,0.0,10,1,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,1167
4,0.0,10,1,134,UNION POR LA PATRIA,3005,POSITIVO,258
4,0.0,10,1,134,UNION POR LA PATRIA,3006,POSITIVO,20
4,0.0,10,1,135,LA LIBERTAD AVANZA,3016,POSITIVO,497
4,0.0,10,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,13
4,0.0,10,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,5
4,0.0,10,1,137,PRINCIPIOS Y VALORES,3011,POSITIVO,10
4,0.0,10,1,137,PRINCIPIOS Y VALORES,3012,POSITIVO,3
4,0.0,10,1,137,PRINCIPIOS Y VALORES,3015,POSITIVO,2
4,0.0,10,3,23,UNION POPULAR FEDERAL,3131,POSITIVO,2
4,0.0,10,3,23,UNION POPULAR FEDERAL,3242,POSITIVO,2
4,0.0,10,3,23,UNION POPULAR FEDERAL,3243,POSITIVO,4
4,0.0,10,3,23,UNION POPULAR FEDERAL,3253,POSITIVO,1
4,0.0,10,3,23,UNION POPULAR FEDERAL,3299,POSITIVO,2
4,0.0,10,3,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,5
4,0.0,10,3,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,8
4,0.0,10,3,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3121,POSITIVO,5
4,0.0,10,3,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3142,POSITIVO,0
4,0.0,10,3,94,PROYECTO JOVEN,3129,POSITIVO,1
4,0.0,10,3,94,PROYECTO JOVEN,3226,POSITIVO,0
4,0.0,10,3,94,PROYECTO JOVEN,3295,POSITIVO,1
4,0.0,10,3,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,261
4,0.0,10,3,132,JUNTOS POR EL CAMBIO,3292,POSITIVO,4
4,0.0,10,3,132,JUNTOS POR EL CAMBIO,3809,POSITIVO,242
4,0.0,10,3,134,UNION POR LA PATRIA,3005,POSITIVO,283
4,0.0,10,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,13
4,0.0,10,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,5
4,0.0,10,3,216,FRENTE FEDERAL DE ACCION SOLIDARIA,3166,POSITIVO,8
4,0.0,10,3,229,HUMANISTA,3136,POSITIVO,2
4,0.0,10,3,238,MOVIMIENTO AVANZADA SOCIALISTA,3017,POSITIVO,3
4,0.0,10,3,239,ESTAMOS,3198,POSITIVO,8
4,0.0,10,3,501,LA LIBERTAD AVANZA,3316,POSITIVO,492
4,0.0,10,3,505,HACEMOS POR NUESTRO PAÍS,3181,POSITIVO,1140
4,0.0,10,3,532,LA LIBERTAD PRIMERO,3202,POSITIVO,6
4,0.0,10,8,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,3
4,0.0,10,8,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,6
4,0.0,10,8,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,8
4,0.0,10,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,2
4,0.0,10,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,6
4,0.0,10,8,92,POLITICA OBRERA,3020,POSITIVO,3
4,0.0,10,8,94,PROYECTO JOVEN,3022,POSITIVO,3
4,0.0,10,8,94,PROYECTO JOVEN,3024,POSITIVO,0
4,0.0,10,8,94,PROYECTO JOVEN,3028,POSITIVO,1
4,0.0,10,8,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,6
4,0.0,10,8,131,FRENTE LIBER.AR,3002,POSITIVO,3
4,0.0,10,8,131,FRENTE LIBER.AR,3004,POSITIVO,7
4,0.0,10,8,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,263
4,0.0,10,8,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,241
4,0.0,10,8,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,1135
4,0.0,10,8,134,UNION POR LA PATRIA,3005,POSITIVO,264
4,0.0,10,8,135,LA LIBERTAD AVANZA,3016,POSITIVO,492
4,0.0,10,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,13
4,0.0,10,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,5
4,0.0,10,8,137,PRINCIPIOS Y VALORES,3011,POSITIVO,10
4,0.0,10,8,137,PRINCIPIOS Y VALORES,3012,POSITIVO,3
4,0.0,10,9,23,UNION POPULAR FEDERAL,3242,POSITIVO,2
4,0.0,10,9,23,UNION POPULAR FEDERAL,3243,POSITIVO,4
4,0.0,10,9,23,UNION POPULAR FEDERAL,3253,POSITIVO,1
4,0.0,10,9,23,UNION POPULAR FEDERAL,3299,POSITIVO,2
4,0.0,10,9,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,5
4,0.0,10,9,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,8
4,0.0,10,9,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3121,POSITIVO,5
4,0.0,10,9,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3142,POSITIVO,0
4,0.0,10,9,94,PROYECTO JOVEN,3129,POSITIVO,1
4,0.0,10,9,94,PROYECTO JOVEN,3226,POSITIVO,0
4,0.0,10,9,94,PROYECTO JOVEN,3295,POSITIVO,1
4,0.0,10,9,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,260
4,0.0,10,9,132,JUNTOS POR EL CAMBIO,3292,POSITIVO,4
4,0.0,10,9,132,JUNTOS POR EL CAMBIO,3809,POSITIVO,241
4,0.0,10,9,134,UNION POR LA PATRIA,3005,POSITIVO,268
4,0.0,10,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,13
4,0.0,10,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,5
4,0.0,10,9,216,FRENTE FEDERAL DE ACCION SOLIDARIA,3166,POSITIVO,8
4,0.0,10,9,229,HUMANISTA,3136,POSITIVO,2
4,0.0,10,9,238,MOVIMIENTO AVANZADA SOCIALISTA,3017,POSITIVO,3
4,0.0,10,9,239,ESTAMOS,3198,POSITIVO,7
4,0.0,10,9,501,LA LIBERTAD AVANZA,3316,POSITIVO,490
4,0.0,10,9,505,HACEMOS POR NUESTRO PAÍS,3181,POSITIVO,1126
4,0.0,10,9,532,LA LIBERTAD PRIMERO,3202,POSITIVO,6
4,0.0,11,1,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,1
4,0.0,11,1,20,UNION DEL CENTRO DEMOCRATICO,3018,POSITIVO,0
4,0.0,11,1,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,2
4,0.0,11,1,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,3
4,0.0,11,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,3
4,0.0,11,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,1
4,0.0,11,1,92,POLITICA OBRERA,3020,POSITIVO,1
4,0.0,11,1,94,PROYECTO JOVEN,3022,POSITIVO,3
4,0.0,11,1,94,PROYECTO JOVEN,3023,POSITIVO,1
4,0.0,11,1,94,PROYECTO JOVEN,3024,POSITIVO,0
4,0.0,11,1,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,6
4,0.0,11,1,131,FRENTE LIBER.AR,3002,POSITIVO,3
4,0.0,11,1,131,FRENTE LIBER.AR,3004,POSITIVO,3
4,0.0,11,1,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,203
4,0.0,11,1,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,622
4,0.0,11,1,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,963
4,0.0,11,1,134,UNION POR LA PATRIA,3005,POSITIVO,165
4,0.0,11,1,134,UNION POR LA PATRIA,3006,POSITIVO,36
4,0.0,11,1,135,LA LIBERTAD AVANZA,3016,POSITIVO,550
4,0.0,11,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,14
4,0.0,11,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,5
4,0.0,11,1,137,PRINCIPIOS Y VALORES,3011,POSITIVO,4
4,0.0,11,1,137,PRINCIPIOS Y VALORES,3012,POSITIVO,5
4,0.0,11,1,137,PRINCIPIOS Y VALORES,3015,POSITIVO,1
4,0.0,11,3,23,UNION POPULAR FEDERAL,3131,POSITIVO,5
4,0.0,11,3,23,UNION POPULAR FEDERAL,3242,POSITIVO,4
4,0.0,11,3,23,UNION POPULAR FEDERAL,3243,POSITIVO,1
4,0.0,11,3,23,UNION POPULAR FEDERAL,3253,POSITIVO,0
4,0.0,11,3,23,UNION POPULAR FEDERAL,3299,POSITIVO,0
4,0.0,11,3,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,2
4,0.0,11,3,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,3
4,0.0,11,3,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3121,POSITIVO,3
4,0.0,11,3,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3142,POSITIVO,0
4,0.0,11,3,94,PROYECTO JOVEN,3129,POSITIVO,0
4,0.0,11,3,94,PROYECTO JOVEN,3226,POSITIVO,0
4,0.0,11,3,94,PROYECTO JOVEN,3295,POSITIVO,5
4,0.0,11,3,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,201
4,0.0,11,3,132,JUNTOS POR EL CAMBIO,3292,POSITIVO,10
4,0.0,11,3,132,JUNTOS POR EL CAMBIO,3809,POSITIVO,662
4,0.0,11,3,134,UNION POR LA PATRIA,3005,POSITIVO,176
4,0.0,11,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,13
4,0.0,11,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,5
4,0.0,11,3,216,FRENTE FEDERAL DE ACCION SOLIDARIA,3166,POSITIVO,7
4,0.0,11,3,229,HUMANISTA,3136,POSITIVO,3
4,0.0,11,3,238,MOVIMIENTO AVANZADA SOCIALISTA,3017,POSITIVO,1
4,0.0,11,3,239,ESTAMOS,3198,POSITIVO,6
4,0.0,11,3,501,LA LIBERTAD AVANZA,3316,POSITIVO,523
4,0.0,11,3,505,HACEMOS POR NUESTRO PAÍS,3181,POSITIVO,937
4,0.0,11,3,532,LA LIBERTAD PRIMERO,3202,POSITIVO,8
4,0.0,11,8,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,1
4,0.0,11,8,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,2
4,0.0,11,8,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,3
4,0.0,11,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,3
4,0.0,11,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,1
4,0.0,11,8,92,POLITICA OBRERA,3020,POSITIVO,1
4,0.0,11,8,94,PROYECTO JOVEN,3022,POSITIVO,3
4,0.0,11,8,94,PROYECTO JOVEN,3024,POSITIVO,0
4,0.0,11,8,94,PROYECTO JOVEN,3028,POSITIVO,0
4,0.0,11,8,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,6
4,0.0,11,8,131,FRENTE LIBER.AR,3002,POSITIVO,2
4,0.0,11,8,131,FRENTE LIBER.AR,3004,POSITIVO,4
4,0.0,11,8,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,202
4,0.0,11,8,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,628
4,0.0,11,8,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,946
4,0.0,11,8,134,UNION POR LA PATRIA,3005,POSITIVO,176
4,0.0,11,8,135,LA LIBERTAD AVANZA,3016,POSITIVO,541
4,0.0,11,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,15
4,0.0,11,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,5
4,0.0,11,8,137,PRINCIPIOS Y VALORES,3011,POSITIVO,4
4,0.0,11,8,137,PRINCIPIOS Y VALORES,3012,POSITIVO,5
4,0.0,11,9,23,UNION POPULAR FEDERAL,3242,POSITIVO,4
4,0.0,11,9,23,UNION POPULAR FEDERAL,3243,POSITIVO,1
4,0.0,11,9,23,UNION POPULAR FEDERAL,3253,POSITIVO,0
4,0.0,11,9,23,UNION POPULAR FEDERAL,3299,POSITIVO,0
4,0.0,11,9,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,2
4,0.0,11,9,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,3
4,0.0,11,9,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3121,POSITIVO,3
4,0.0,11,9,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3142,POSITIVO,0
4,0.0,11,9,94,PROYECTO JOVEN,3129,POSITIVO,0
4,0.0,11,9,94,PROYECTO JOVEN,3226,POSITIVO,0
4,0.0,11,9,94,PROYECTO JOVEN,3295,POSITIVO,5
4,0.0,11,9,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,191
4,0.0,11,9,132,JUNTOS POR EL CAMBIO,3292,POSITIVO,10
4,0.0,11,9,132,JUNTOS POR EL CAMBIO,3809,POSITIVO,643
4,0.0,11,9,134,UNION POR LA PATRIA,3005,POSITIVO,176
4,0.0,11,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,13
4,0.0,11,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,5
4,0.0,11,9,216,FRENTE FEDERAL DE ACCION SOLIDARIA,3166,POSITIVO,7
4,0.0,11,9,229,HUMANISTA,3136,POSITIVO,3
4,0.0,11,9,238,MOVIMIENTO AVANZADA SOCIALISTA,3017,POSITIVO,1
4,0.0,11,9,239,ESTAMOS,3198,POSITIVO,6
4,0.0,11,9,501,LA LIBERTAD AVANZA,3316,POSITIVO,526
4,0.0,11,9,505,HACEMOS POR NUESTRO PAÍS,3181,POSITIVO,942
4,0.0,11,9,532,LA LIBERTAD PRIMERO,3202,POSITIVO,8
4,0.0,12,1,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,262
4,0.0,12,1,20,UNION DEL CENTRO DEMOCRATICO,3018,POSITIVO,0
4,0.0,12,1,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,298
4,0.0,12,1,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,134
4,0.0,12,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,97
4,0.0,12,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,257
4,0.0,12,1,92,POLITICA OBRERA,3020,POSITIVO,146
4,0.0,12,1,94,PROYECTO JOVEN,3022,POSITIVO,149
4,0.0,12,1,94,PROYECTO JOVEN,3023,POSITIVO,62
4,0.0,12,1,94,PROYECTO JOVEN,3024,POSITIVO,62
4,0.0,12,1,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,160
4,0.0,12,1,131,FRENTE LIBER.AR,3002,POSITIVO,97
4,0.0,12,1,131,FRENTE LIBER.AR,3004,POSITIVO,100
4,0.0,12,1,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,7957
4,0.0,12,1,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,23600
4,0.0,12,1,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,31652
4,0.0,12,1,134,UNION POR LA PATRIA,3005,POSITIVO,8124
4,0.0,12,1,134,UNION POR LA PATRIA,3006,POSITIVO,4461
4,0.0,12,1,135,LA LIBERTAD AVANZA,3016,POSITIVO,38679
4,0.0,12,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,1445
4,0.0,12,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,435
4,0.0,12,1,137,PRINCIPIOS Y VALORES,3011,POSITIVO,648
4,0.0,12,1,137,PRINCIPIOS Y VALORES,3012,POSITIVO,113
4,0.0,12,1,137,PRINCIPIOS Y VALORES,3015,POSITIVO,74
4,0.0,12,3,23,UNION POPULAR FEDERAL,3131,POSITIVO,73
4,0.0,12,3,23,UNION POPULAR FEDERAL,3242,POSITIVO,205
4,0.0,12,3,23,UNION POPULAR FEDERAL,3243,POSITIVO,183
4,0.0,12,3,23,UNION POPULAR FEDERAL,3253,POSITIVO,123
4,0.0,12,3,23,UNION POPULAR FEDERAL,3299,POSITIVO,53
4,0.0,12,3,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,301
4,0.0,12,3,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,136
4,0.0,12,3,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3121,POSITIVO,82
4,0.0,12,3,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3142,POSITIVO,61
4,0.0,12,3,94,PROYECTO JOVEN,3129,POSITIVO,46
4,0.0,12,3,94,PROYECTO JOVEN,3226,POSITIVO,49
4,0.0,12,3,94,PROYECTO JOVEN,3295,POSITIVO,102
4,0.0,12,3,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,7990
4,0.0,12,3,132,JUNTOS POR EL CAMBIO,3292,POSITIVO,250
4,0.0,12,3,132,JUNTOS POR EL CAMBIO,3809,POSITIVO,22973
4,0.0,12,3,134,UNION POR LA PATRIA,3005,POSITIVO,11678
4,0.0,12,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,1632
4,0.0,12,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,530
4,0.0,12,3,216,FRENTE FEDERAL DE ACCION SOLIDARIA,3166,POSITIVO,166
4,0.0,12,3,229,HUMANISTA,3136,POSITIVO,134
4,0.0,12,3,238,MOVIMIENTO AVANZADA SOCIALISTA,3017,POSITIVO,262
4,0.0,12,3,239,ESTAMOS,3198,POSITIVO,201
4,0.0,12,3,501,LA LIBERTAD AVANZA,3316,POSITIVO,37591
4,0.0,12,3,505,HACEMOS POR NUESTRO PAÍS,3181,POSITIVO,30881
4,0.0,12,3,532,LA LIBERTAD PRIMERO,3202,POSITIVO,178
4,0.0,12,8,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,260
4,0.0,12,8,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,297
4,0.0,12,8,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,136
4,0.0,12,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,97
4,0.0,12,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,257
4,0.0,12,8,92,POLITICA OBRERA,3020,POSITIVO,146
4,0.0,12,8,94,PROYECTO JOVEN,3022,POSITIVO,147
4,0.0,12,8,94,PROYECTO JOVEN,3024,POSITIVO,64
4,0.0,12,8,94,PROYECTO JOVEN,3028,POSITIVO,54
4,0.0,12,8,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,162
4,0.0,12,8,131,FRENTE LIBER.AR,3002,POSITIVO,94
4,0.0,12,8,131,FRENTE LIBER.AR,3004,POSITIVO,99
4,0.0,12,8,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,7893
4,0.0,12,8,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,23228
4,0.0,12,8,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,31041
4,0.0,12,8,134,UNION POR LA PATRIA,3005,POSITIVO,11887
4,0.0,12,8,135,LA LIBERTAD AVANZA,3016,POSITIVO,37947
4,0.0,12,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,1518
4,0.0,12,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,463
4,0.0,12,8,137,PRINCIPIOS Y VALORES,3011,POSITIVO,614
4,0.0,12,8,137,PRINCIPIOS Y VALORES,3012,POSITIVO,114
4,0.0,12,9,23,UNION POPULAR FEDERAL,3242,POSITIVO,206
4,0.0,12,9,23,UNION POPULAR FEDERAL,3243,POSITIVO,181
4,0.0,12,9,23,UNION POPULAR FEDERAL,3253,POSITIVO,111
4,0.0,12,9,23,UNION POPULAR FEDERAL,3299,POSITIVO,59
4,0.0,12,9,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,304
4,0.0,12,9,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,137
4,0.0,12,9,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3121,POSITIVO,80
4,0.0,12,9,87,UNITE POR LA LIBERTAD Y LA DIGNIDAD,3142,POSITIVO,61
4,0.0,12,9,94,PROYECTO JOVEN,3129,POSITIVO,45
4,0.0,12,9,94,PROYECTO JOVEN,3226,POSITIVO,50
4,0.0,12,9,94,PROYECTO JOVEN,3295,POSITIVO,100
4,0.0,12,9,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,7906
4,0.0,12,9,132,JUNTOS POR EL CAMBIO,3292,POSITIVO,255
4,0.0,12,9,132,JUNTOS POR EL CAMBIO,3809,POSITIVO,22916
4,0.0,12,9,134,UNION POR LA PATRIA,3005,POSITIVO,11700
4,0.0,12,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,1643
4,0.0,12,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,510
4,0.0,12,9,216,FRENTE FEDERAL DE ACCION SOLIDARIA,3166,POSITIVO,162
4,0.0,12,9,229,HUMANISTA,3136,POSITIVO,134
4,0.0,12,9,238,MOVIMIENTO AVANZADA SOCIALISTA,3017,POSITIVO,263
4,0.0,12,9,239,ESTAMOS,3198,POSITIVO,201
4,0.0,12,9,501,LA LIBERTAD AVANZA,3316,POSITIVO,37670
4,0.0,12,9,505,HACEMOS POR NUESTRO PAÍS,3181,POSITIVO,30838
4,0.0,12,9,532,LA LIBERTAD PRIMERO,3202,POSITIVO,178
4,0.0,13,1,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,302
4,0.0,13,1,20,UNION DEL CENTRO DEMOCRATICO,3018,POSITIVO,1
4,0.0,13,1,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,468
4,0.0,13,1,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,151
4,0.0,13,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,109
