eleccion_id,cargo_id,fuerza,distrito_id,seccion_id,votos_cantidad
1,1,OTROS,2,22,2336
1,1,OTROS,2,23,434
1,1,OTROS,2,24,1690
1,1,OTROS,2,25,1095
1,1,OTROS,2,26,2254
1,1,OTROS,2,27,4145
1,1,OTROS,2,28,3586
1,1,OTROS,2,29,3278
1,1,OTROS,2,30,2134
1,1,OTROS,2,31,4117
1,1,OTROS,2,32,2240
1,1,OTROS,2,33,3318
1,1,OTROS,2,34,3850
1,1,OTROS,2,35,10198
1,1,OTROS,2,36,8214
1,1,OTROS,2,37,2219
1,1,OTROS,2,38,9393
1,1,OTROS,2,39,2537
1,1,OTROS,2,40,1228
1,1,OTROS,2,41,1832
1,1,OTROS,2,42,1707
1,1,OTROS,2,43,245
1,1,OTROS,2,44,698
1,1,OTROS,2,45,1337
1,1,OTROS,2,46,178
1,1,OTROS,2,47,1351
1,1,OTROS,2,48,1251
1,1,OTROS,2,49,1281
1,1,OTROS,2,50,31707
1,1,OTROS,2,51,3040
1,1,OTROS,2,52,25238
1,1,OTROS,2,53,19640
1,1,OTROS,2,54,1488
1,1,OTROS,2,55,2298
1,1,OTROS,2,56,923
1,1,OTROS,2,57,933
1,1,OTROS,2,58,1081
1,1,OTROS,2,59,1174
1,1,OTROS,2,60,6371
1,1,OTROS,2,61,49811
1,1,OTROS,2,62,30466
1,1,OTROS,2,63,45878
1,1,OTROS,2,64,794
1,1,OTROS,2,65,1303
1,1,OTROS,2,66,1330
1,1,OTROS,2,67,4832
1,1,OTROS,2,68,1725
1,1,OTROS,2,69,3460
1,1,OTROS,2,70,33205
1,1,OTROS,2,71,6352
1,1,OTROS,2,72,1267
1,1,OTROS,2,73,665
1,1,OTROS,2,74,1775
1,1,OTROS,2,75,1931
1,1,OTROS,2,76,5753
1,1,OTROS,2,77,29865
1,1,OTROS,2,78,2013
1,1,OTROS,2,79,12268
1,1,OTROS,2,80,26015
1,1,OTROS,2,81,1501
1,1,OTROS,2,82,12027
1,1,OTROS,2,83,5366
1,1,OTROS,2,84,9807
1,1,OTROS,2,85,4301
1,1,OTROS,2,86,570
1,1,OTROS,2,87,8201
1,1,OTROS,2,88,523
1,1,OTROS,2,89,13512
1,1,OTROS,2,90,2019
1,1,OTROS,2,91,1582
1,1,OTROS,2,92,23646
1,1,OTROS,2,93,2186
1,1,OTROS,2,94,1212
1,1,OTROS,2,95,1687
1,1,OTROS,2,96,2156
1,1,OTROS,2,97,1325
1,1,OTROS,2,98,2295
1,1,OTROS,2,99,3691
1,1,OTROS,2,100,777
1,1,OTROS,2,101,4048
1,1,OTROS,2,102,1383
1,1,OTROS,2,103,1518
1,1,OTROS,2,104,1057
1,1,OTROS,2,105,11520
1,1,OTROS,2,106,38486
1,1,OTROS,2,107,6270
1,1,OTROS,2,108,2981
1,1,OTROS,2,109,4604
1,1,OTROS,2,110,874
1,1,OTROS,2,111,9850
1,1,OTROS,2,112,1228
1,1,OTROS,2,113,17576
1,1,OTROS,2,114,2016
1,1,OTROS,2,115,3477
1,1,OTROS,2,116,100
1,1,OTROS,2,117,4318
1,1,OTROS,2,118,22540
1,1,OTROS,2,119,4945
1,1,OTROS,2,120,922
1,1,OTROS,2,121,4794
1,1,OTROS,2,122,33598
1,1,OTROS,2,123,1622
1,1,OTROS,2,124,2230
1,1,OTROS,2,125,3811
1,1,OTROS,2,126,1042
1,1,OTROS,2,127,534
1,1,OTROS,2,128,5465
1,1,OTROS,2,129,8423
1,1,OTROS,2,130,22313
1,1,OTROS,2,131,1117
1,1,OTROS,2,132,6957
1,1,OTROS,2,133,12733
1,1,OTROS,2,134,10871
1,1,OTROS,2,135,511
1,1,OTROS,3,1,2112
1,1,OTROS,3,2,108
1,1,OTROS,3,3,234
1,1,OTROS,3,4,10
1,1,OTROS,3,5,43
1,1,OTROS,3,6,111
1,1,OTROS,3,7,58
1,1,OTROS,3,8,176
1,1,OTROS,3,9,188
1,1,OTROS,3,10,82
1,1,OTROS,3,11,206
1,1,OTROS,3,12,355
1,1,OTROS,3,13,332
1,1,OTROS,3,14,3
1,1,OTROS,3,15,243
1,1,OTROS,3,16,447
1,1,OTROS,4,1,60398
1,1,OTROS,4,2,3530
1,1,OTROS,4,3,11570
1,1,OTROS,4,4,1093
1,1,OTROS,4,5,2205
1,1,OTROS,4,6,7759
1,1,OTROS,4,7,923
1,1,OTROS,4,8,4623
1,1,OTROS,4,9,11513
1,1,OTROS,4,10,84
1,1,OTROS,4,11,149
1,1,OTROS,4,12,10441
1,1,OTROS,4,13,17775
1,1,OTROS,4,14,2566
1,1,OTROS,4,15,336
1,1,OTROS,4,16,7714
1,1,OTROS,4,17,2844
1,1,OTROS,4,18,1151
1,1,OTROS,4,19,1631
1,1,OTROS,4,20,17062
1,1,OTROS,4,21,4445
1,1,OTROS,4,22,72
1,1,OTROS,4,23,8462
1,1,OTROS,4,24,929
1,1,OTROS,4,25,279
1,1,OTROS,4,26,9855
1,1,OTROS,5,1,9577
1,1,OTROS,5,2,1901
1,1,OTROS,5,3,1498
1,1,OTROS,5,4,1641
1,1,OTROS,5,5,353
1,1,OTROS,5,6,339
1,1,OTROS,5,7,1953
1,1,OTROS,5,8,893
1,1,OTROS,5,9,1613
1,1,OTROS,5,10,199
1,1,OTROS,5,11,772
1,1,OTROS,5,12,189
1,1,OTROS,5,13,301
1,1,OTROS,5,14,224
1,1,OTROS,5,15,211
1,1,OTROS,5,16,373
1,1,OTROS,5,17,176
1,1,OTROS,5,18,202
1,1,OTROS,5,19,560
1,1,OTROS,5,20,261
1,1,OTROS,5,21,379
1,1,OTROS,5,22,55
1,1,OTROS,5,23,302
1,1,OTROS,5,24,146
1,1,OTROS,6,1,14794
1,1,OTROS,6,2,599
1,1,OTROS,6,3,319
1,1,OTROS,6,4,396
1,1,OTROS,6,5,303
1,1,OTROS,6,6,238
1,1,OTROS,6,7,571
1,1,OTROS,6,8,888
1,1,OTROS,6,9,46
1,1,OTROS,6,10,154
1,1,OTROS,6,11,2184
1,1,OTROS,6,12,550
1,1,OTROS,6,13,3431
1,1,OTROS,6,14,1470
1,1,OTROS,6,15,526
1,1,OTROS,6,16,802
1,1,OTROS,6,17,547
1,1,OTROS,6,18,258
1,1,OTROS,6,19,745
1,1,OTROS,6,20,1357
1,1,OTROS,6,21,260
1,1,OTROS,6,22,469
1,1,OTROS,6,23,166
1,1,OTROS,6,24,595
1,1,OTROS,6,25,1207
1,1,OTROS,7,1,14951
1,1,OTROS,7,2,8484
1,1,OTROS,7,3,149
1,1,OTROS,7,4,307
1,1,OTROS,7,5,3068
1,1,OTROS,7,6,5739
1,1,OTROS,7,7,638
1,1,OTROS,7,8,622
1,1,OTROS,7,9,405
1,1,OTROS,7,10,112
1,1,OTROS,7,11,220
1,1,OTROS,7,12,1679
1,1,OTROS,7,13,296
1,1,OTROS,7,14,1220
1,1,OTROS,7,15,9659
1,1,OTROS,8,1,4808
1,1,OTROS,8,2,4661
1,1,OTROS,8,3,955
1,1,OTROS,8,4,1794
1,1,OTROS,8,5,847
1,1,OTROS,8,6,1400
1,1,OTROS,8,7,852
1,1,OTROS,8,8,665
1,1,OTROS,8,9,3693
1,1,OTROS,8,10,3534
1,1,OTROS,8,11,117
1,1,OTROS,8,12,892
1,1,OTROS,8,13,2014
1,1,OTROS,8,14,128
1,1,OTROS,8,15,1580
1,1,OTROS,8,16,279
1,1,OTROS,8,17,1856
1,1,OTROS,8,18,1229
1,1,OTROS,9,1,4660
1,1,OTROS,9,2,119
1,1,OTROS,9,3,1303
1,1,OTROS,9,4,636
1,1,OTROS,9,5,59
1,1,OTROS,9,6,503
1,1,OTROS,9,7,16
1,1,OTROS,9,8,6
1,1,OTROS,9,9,68
1,1,OTROS,10,1,5795
1,1,OTROS,10,2,582
1,1,OTROS,10,3,60
1,1,OTROS,10,4,1596
1,1,OTROS,10,5,893
1,1,OTROS,10,6,102
1,1,OTROS,10,7,1118
1,1,OTROS,10,9,253
1,1,OTROS,10,10,152
1,1,OTROS,10,11,258
1,1,OTROS,10,12,156
1,1,OTROS,10,14,11
1,1,OTROS,10,15,135
1,1,OTROS,10,16,15
1,1,OTROS,11,1,598
1,1,OTROS,11,2,4569
1,1,OTROS,11,3,74
1,1,OTROS,11,4,439
1,1,OTROS,11,5,124
1,1,OTROS,11,6,1117
1,1,OTROS,11,8,912
1,1,OTROS,11,9,7
1,1,OTROS,11,10,952
1,1,OTROS,11,11,596
1,1,OTROS,11,12,368
1,1,OTROS,11,13,24
1,1,OTROS,11,14,7
1,1,OTROS,11,15,3312
1,1,OTROS,11,16,514
1,1,OTROS,11,17,639
1,1,OTROS,11,18,749
1,1,OTROS,11,19,1055
1,1,OTROS,11,20,641
1,1,OTROS,11,21,293
1,1,OTROS,11,22,505
1,1,OTROS,12,1,3517
1,1,OTROS,12,2,46
1,1,OTROS,12,3,112
1,1,OTROS,12,4,209
1,1,OTROS,12,5,58
1,1,OTROS,12,6,769
1,1,OTROS,12,7,116
1,1,OTROS,12,8,132
1,1,OTROS,12,9,12
1,1,OTROS,12,10,30
1,1,OTROS,12,11,26
1,1,OTROS,12,12,108
1,1,OTROS,12,13,19
1,1,OTROS,12,14,71
1,1,OTROS,12,15,65
1,1,OTROS,12,16,27
1,1,OTROS,12,17,146
1,1,OTROS,12,18,58
1,1,OTROS,13,1,8330
1,1,OTROS,13,2,6239
1,1,OTROS,13,3,6984
1,1,OTROS,13,4,3437
1,1,OTROS,13,5,468
1,1,OTROS,13,6,4798
1,1,OTROS,13,7,3463
1,1,OTROS,13,8,428
1,1,OTROS,13,9,2482
1,1,OTROS,13,10,586
1,1,OTROS,13,11,714
1,1,OTROS,13,12,807
1,1,OTROS,13,13,779
1,1,OTROS,13,14,262
1,1,OTROS,13,15,163
1,1,OTROS,13,16,4971
1,1,OTROS,13,17,640
1,1,OTROS,13,18,1919
1,1,OTROS,14,1,17934
1,1,OTROS,14,2,2563
1,1,OTROS,14,3,896
1,1,OTROS,14,4,2275
1,1,OTROS,14,5,361
1,1,OTROS,14,6,1158
1,1,OTROS,14,7,2322
1,1,OTROS,14,8,4176
1,1,OTROS,14,9,2062
1,1,OTROS,14,10,1810
1,1,OTROS,14,11,1217
1,1,OTROS,14,12,1593
1,1,OTROS,14,13,1867
1,1,OTROS,14,14,2666
1,1,OTROS,14,15,434
1,1,OTROS,14,16,3018
1,1,OTROS,14,17,1208
1,1,OTROS,15,1,24224
1,1,OTROS,15,2,2501
1,1,OTROS,15,3,349
1,1,OTROS,15,4,899
1,1,OTROS,15,5,552
1,1,OTROS,15,6,255
1,1,OTROS,15,7,185
1,1,OTROS,15,8,533
1,1,OTROS,15,9,389
1,1,OTROS,15,10,477
1,1,OTROS,15,11,60
1,1,OTROS,15,12,224
1,1,OTROS,15,13,366
1,1,OTROS,15,14,1073
1,1,OTROS,15,15,2709
1,1,OTROS,15,16,1144
1,1,OTROS,16,1,2476
1,1,OTROS,16,2,435
1,1,OTROS,16,3,1134
1,1,OTROS,16,4,59
1,1,OTROS,16,5,39
1,1,OTROS,16,6,311
1,1,OTROS,16,7,60
1,1,OTROS,16,8,254
1,1,OTROS,16,9,7348
1,1,OTROS,16,10,668
1,1,OTROS,16,11,1565
1,1,OTROS,16,12,13937
1,1,OTROS,16,13,20
1,1,OTROS,17,1,6236
1,1,OTROS,17,2,159
1,1,OTROS,17,3,209
1,1,OTROS,17,4,258
1,1,OTROS,17,5,360
1,1,OTROS,17,7,1120
1,1,OTROS,17,8,642
1,1,OTROS,17,9,46
1,1,OTROS,17,10,81
1,1,OTROS,17,11,124
1,1,OTROS,17,12,336
1,1,OTROS,17,13,88
1,1,OTROS,17,14,35
1,1,OTROS,17,15,392
1,1,OTROS,17,16,185
1,1,OTROS,17,17,206
1,1,OTROS,17,18,57
1,1,OTROS,17,19,39
1,1,OTROS,17,20,154
1,1,OTROS,17,21,608
1,1,OTROS,17,22,92
1,1,OTROS,17,23,69
1,1,OTROS,18,1,3570
1,1,OTROS,18,2,526
1,1,OTROS,18,3,161
1,1,OTROS,18,4,1007
1,1,OTROS,18,5,30
1,1,OTROS,18,6,652
1,1,OTROS,18,7,18
1,1,OTROS,18,8,85
1,1,OTROS,18,9,61
1,1,OTROS,18,10,107
1,1,OTROS,18,11,33
1,1,OTROS,18,12,138
1,1,OTROS,18,13,44
1,1,OTROS,18,14,32
1,1,OTROS,18,15,137
1,1,OTROS,18,16,17
1,1,OTROS,18,17,75
1,1,OTROS,18,18,30
1,1,OTROS,18,19,84
1,1,OTROS,19,1,1285
1,1,OTROS,19,2,61
1,1,OTROS,19,3,898
1,1,OTROS,19,4,76
1,1,OTROS,19,5,14
1,1,OTROS,19,6,414
1,1,OTROS,19,7,15
1,1,OTROS,19,8,5
1,1,OTROS,19,9,32
1,1,OTROS,20,1,4396
1,1,OTROS,20,2,209
1,1,OTROS,20,3,236
1,1,OTROS,20,4,99
1,1,OTROS,20,5,318
1,1,OTROS,20,6,355
1,1,OTROS,20,7,4758
1,1,OTROS,21,1,5939
1,1,OTROS,21,2,12042
1,1,OTROS,21,3,14090
1,1,OTROS,21,4,6627
1,1,OTROS,21,5,911
1,1,OTROS,21,6,16928
1,1,OTROS,21,7,10597
1,1,OTROS,21,8,5508
1,1,OTROS,21,9,18901
1,1,OTROS,21,10,7919
1,1,OTROS,21,11,10180
1,1,OTROS,21,12,1826
1,1,OTROS,21,13,21265
1,1,OTROS,21,14,25578
1,1,OTROS,21,15,11708
1,1,OTROS,21,16,4797
1,1,OTROS,21,17,1853
1,1,OTROS,21,18,6014
1,1,OTROS,21,19,3583
1,1,OTROS,21,20,9345
1,1,OTROS,21,21,6856
1,1,OTROS,21,22,2706
1,1,OTROS,22,1,4737
1,1,OTROS,22,2,344
1,1,OTROS,22,3,100
1,1,OTROS,22,4,93
1,1,OTROS,22,5,111
1,1,OTROS,22,6,1505
1,1,OTROS,22,7,439
1,1,OTROS,22,8,195
1,1,OTROS,22,9,405
1,1,OTROS,22,10,104
1,1,OTROS,22,11,63
1,1,OTROS,22,12,208
1,1,OTROS,22,13,206
1,1,OTROS,22,14,89
1,1,OTROS,22,15,37
1,1,OTROS,22,16,447
1,1,OTROS,22,17,185
1,1,OTROS,22,18,274
1,1,OTROS,22,19,156
1,1,OTROS,22,20,391
1,1,OTROS,22,21,592
1,1,OTROS,22,22,676
1,1,OTROS,22,23,79
1,1,OTROS,22,24,44
1,1,OTROS,22,25,86
1,1,OTROS,22,26,54
1,1,OTROS,22,27,467
1,1,OTROS,23,1,13258
1,1,OTROS,23,2,444
1,1,OTROS,23,3,196
1,1,OTROS,23,4,816
1,1,OTROS,23,5,1154
1,1,OTROS,23,6,928
1,1,OTROS,23,7,329
1,1,OTROS,23,8,404
1,1,OTROS,23,9,89
1,1,OTROS,23,10,423
1,1,OTROS,23,11,408
1,1,OTROS,23,12,1442
1,1,OTROS,23,13,340
1,1,OTROS,23,14,415
1,1,OTROS,23,15,2779
1,1,OTROS,23,16,1330
1,1,OTROS,23,17,122
1,1,OTROS,24,1,3237
1,1,OTROS,24,2,2477
1,1,OTROS,24,3,38
1,1,PERON,1,1,25514
1,1,PERON,1,2,11716
1,1,PERON,1,3,24702
1,1,PERON,1,4,31365
1,1,PERON,1,5,25049
1,1,PERON,1,6,19631
1,1,PERON,1,7,25131
1,1,PERON,1,8,23709
1,1,PERON,1,9,25720
1,1,PERON,1,10,20936
1,1,PERON,1,11,24747
1,1,PERON,1,12,25902
1,1,PERON,1,13,19922
1,1,PERON,1,14,21987
1,1,PERON,1,15,26319
1,1,PERON,2,1,2718
1,1,PERON,2,2,2352
1,1,PERON,2,3,86422
1,1,PERON,2,4,69983
1,1,PERON,2,5,3601
1,1,PERON,2,6,12012
1,1,PERON,2,7,45871
1,1,PERON,2,8,8098
1,1,PERON,2,9,5315
1,1,PERON,2,10,6258
1,1,PERON,2,11,62056
1,1,PERON,2,12,13945
1,1,PERON,2,13,5442
1,1,PERON,2,14,8298
1,1,PERON,2,15,5586
1,1,PERON,2,16,17739
1,1,PERON,2,17,9606
1,1,PERON,2,18,3089
1,1,PERON,2,19,4260
1,1,PERON,2,20,2963
1,1,PERON,2,21,2933
1,1,PERON,2,22,5914
1,1,PERON,2,23,1473
1,1,PERON,2,24,4623
1,1,PERON,2,25,2862
1,1,PERON,2,26,4921
1,1,PERON,2,27,7404
1,1,PERON,2,28,7599
1,1,PERON,2,29,13934
1,1,PERON,2,30,4721
1,1,PERON,2,31,18576
1,1,PERON,2,32,3512
1,1,PERON,2,33,4971
1,1,PERON,2,34,9924
1,1,PERON,2,35,34530
1,1,PERON,2,36,28356
1,1,PERON,2,37,4869
1,1,PERON,2,38,60485
1,1,PERON,2,39,8314
1,1,PERON,2,40,1975
1,1,PERON,2,41,2988
1,1,PERON,2,42,4062
1,1,PERON,2,43,738
1,1,PERON,2,44,2254
1,1,PERON,2,45,3159
1,1,PERON,2,46,725
1,1,PERON,2,47,4354
1,1,PERON,2,48,2346
1,1,PERON,2,49,2668
1,1,PERON,2,50,79700
1,1,PERON,2,51,11232
1,1,PERON,2,52,64764
1,1,PERON,2,53,41816
1,1,PERON,2,54,4018
1,1,PERON,2,55,6410
1,1,PERON,2,56,2961
1,1,PERON,2,57,1746
1,1,PERON,2,58,1634
1,1,PERON,2,59,4120
1,1,PERON,2,60,14076
1,1,PERON,2,61,248200
1,1,PERON,2,62,80278
1,1,PERON,2,63,76221
1,1,PERON,2,64,2776
1,1,PERON,2,65,5433
1,1,PERON,2,66,3972
1,1,PERON,2,67,7488
1,1,PERON,2,68,4567
1,1,PERON,2,69,7177
1,1,PERON,2,70,93054
1,1,PERON,2,71,16431
1,1,PERON,2,72,2978
1,1,PERON,2,73,1976
1,1,PERON,2,74,5527
1,1,PERON,2,75,10018
1,1,PERON,2,76,12944
1,1,PERON,2,77,124250
1,1,PERON,2,78,3944
1,1,PERON,2,79,49829
1,1,PERON,2,80,57760
1,1,PERON,2,81,3127
1,1,PERON,2,82,16114
1,1,PERON,2,83,8975
1,1,PERON,2,84,29415
1,1,PERON,2,85,9467
1,1,PERON,2,86,1237
1,1,PERON,2,87,14253
1,1,PERON,2,88,992
1,1,PERON,2,89,43302
1,1,PERON,2,90,4210
1,1,PERON,2,91,2549
1,1,PERON,2,92,75034
1,1,PERON,2,93,6700
1,1,PERON,2,94,3613
1,1,PERON,2,95,2124
1,1,PERON,2,96,3281
1,1,PERON,2,97,2673
1,1,PERON,2,98,4393
1,1,PERON,2,99,5493
1,1,PERON,2,100,1583
1,1,PERON,2,101,5896
1,1,PERON,2,102,5517
1,1,PERON,2,103,3644
1,1,PERON,2,104,1531
1,1,PERON,2,105,25510
1,1,PERON,2,106,41948
1,1,PERON,2,107,28848
1,1,PERON,2,108,8379
1,1,PERON,2,109,8417
1,1,PERON,2,110,2291
1,1,PERON,2,111,20899
1,1,PERON,2,112,2914
1,1,PERON,2,113,56430
1,1,PERON,2,114,2683
1,1,PERON,2,115,7923
1,1,PERON,2,116,455
1,1,PERON,2,117,11833
1,1,PERON,2,118,52838
1,1,PERON,2,119,15352
1,1,PERON,2,120,1857
1,1,PERON,2,121,7320
1,1,PERON,2,122,33301
1,1,PERON,2,123,6313
1,1,PERON,2,124,5063
1,1,PERON,2,125,19707
1,1,PERON,2,126,1761
1,1,PERON,2,127,2341
1,1,PERON,2,128,15536
1,1,PERON,2,129,40963
1,1,PERON,2,130,49975
1,1,PERON,2,131,1969
1,1,PERON,2,132,27527
1,1,PERON,2,133,35258
1,1,PERON,2,134,35146
1,1,PERON,2,135,983
1,1,PERON,3,1,12489
1,1,PERON,3,2,1320
1,1,PERON,3,3,2723
1,1,PERON,3,4,132
1,1,PERON,3,5,282
1,1,PERON,3,6,1102
1,1,PERON,3,7,1031
1,1,PERON,3,8,2018
1,1,PERON,3,9,1969
1,1,PERON,3,10,546
1,1,PERON,3,11,2056
1,1,PERON,3,12,1860
1,1,PERON,3,13,3568
1,1,PERON,3,14,61
1,1,PERON,3,15,1813
1,1,PERON,3,16,2800
1,1,PERON,4,1,106953
1,1,PERON,4,2,7554
1,1,PERON,4,3,26416
1,1,PERON,4,4,7629
1,1,PERON,4,5,4013
1,1,PERON,4,6,20639
1,1,PERON,4,7,5611
1,1,PERON,4,8,8639
1,1,PERON,4,9,14572
1,1,PERON,4,10,1140
1,1,PERON,4,11,1313
1,1,PERON,4,12,20537
1,1,PERON,4,13,30197
1,1,PERON,4,14,6655
1,1,PERON,4,15,1769
1,1,PERON,4,16,15049
1,1,PERON,4,17,4306
1,1,PERON,4,18,6639
1,1,PERON,4,19,10995
1,1,PERON,4,20,30032
1,1,PERON,4,21,10867
1,1,PERON,4,22,869
1,1,PERON,4,23,14418
1,1,PERON,4,24,2619
1,1,PERON,4,25,2205
1,1,PERON,4,26,16627
1,1,PERON,5,1,27354
1,1,PERON,5,2,10523
1,1,PERON,5,3,5563
1,1,PERON,5,4,5467
1,1,PERON,5,5,1809
1,1,PERON,5,6,2822
1,1,PERON,5,7,6634
1,1,PERON,5,8,4063
1,1,PERON,5,9,5303
1,1,PERON,5,10,1994
1,1,PERON,5,11,4881
1,1,PERON,5,12,671
1,1,PERON,5,13,2530
1,1,PERON,5,14,1344
1,1,PERON,5,15,1211
1,1,PERON,5,16,1966
1,1,PERON,5,17,1349
1,1,PERON,5,18,2149
1,1,PERON,5,19,2939
1,1,PERON,5,20,1182
1,1,PERON,5,21,1309
1,1,PERON,5,22,422
1,1,PERON,5,23,978
1,1,PERON,5,24,648
1,1,PERON,6,1,52106
1,1,PERON,6,2,3929
1,1,PERON,6,3,2743
1,1,PERON,6,4,3463
1,1,PERON,6,5,4116
1,1,PERON,6,6,2477
1,1,PERON,6,7,5995
1,1,PERON,6,8,9482
1,1,PERON,6,9,974
1,1,PERON,6,10,1925
1,1,PERON,6,11,10557
1,1,PERON,6,12,4033
1,1,PERON,6,13,14491
1,1,PERON,6,14,7314
1,1,PERON,6,15,4783
1,1,PERON,6,16,5977
1,1,PERON,6,17,5124
1,1,PERON,6,18,2433
1,1,PERON,6,19,4463
1,1,PERON,6,20,5468
1,1,PERON,6,21,2634
1,1,PERON,6,22,1919
1,1,PERON,6,23,2444
1,1,PERON,6,24,6416
1,1,PERON,6,25,12637
1,1,PERON,7,1,18260
1,1,PERON,7,2,11131
1,1,PERON,7,3,177
1,1,PERON,7,4,226
1,1,PERON,7,5,4933
1,1,PERON,7,6,6925
1,1,PERON,7,7,774
1,1,PERON,7,8,705
1,1,PERON,7,9,202
1,1,PERON,7,10,54
1,1,PERON,7,11,332
1,1,PERON,7,12,1515
1,1,PERON,7,13,333
1,1,PERON,7,14,1793
1,1,PERON,7,15,30579
1,1,PERON,8,1,12766
1,1,PERON,8,2,9686
1,1,PERON,8,3,3297
1,1,PERON,8,4,3689
1,1,PERON,8,5,1662
1,1,PERON,8,6,3379
1,1,PERON,8,7,2025
1,1,PERON,8,8,2054
1,1,PERON,8,9,9744
1,1,PERON,8,10,5763
1,1,PERON,8,11,1019
1,1,PERON,8,12,2989
1,1,PERON,8,13,7590
1,1,PERON,8,14,864
1,1,PERON,8,15,4337
1,1,PERON,8,16,876
1,1,PERON,8,17,5081
1,1,PERON,8,18,1879
1,1,PERON,9,1,20080
1,1,PERON,9,2,1165
1,1,PERON,9,3,17278
1,1,PERON,9,4,4605
1,1,PERON,9,5,1543
1,1,PERON,9,6,5252
1,1,PERON,9,7,386
1,1,PERON,9,8,197
1,1,PERON,9,9,1113
1,1,PERON,10,1,27215
1,1,PERON,10,2,4213
1,1,PERON,10,3,692
1,1,PERON,10,4,7897
1,1,PERON,10,5,6933
1,1,PERON,10,6,2178
1,1,PERON,10,7,10535
1,1,PERON,10,9,1305
1,1,PERON,10,10,1270
1,1,PERON,10,11,1768
1,1,PERON,10,12,1151
1,1,PERON,10,14,209
1,1,PERON,10,15,1537
1,1,PERON,10,16,465
1,1,PERON,11,1,1839
1,1,PERON,11,2,17728
1,1,PERON,11,3,648
1,1,PERON,11,4,1235
1,1,PERON,11,5,374
1,1,PERON,11,6,2436
1,1,PERON,11,8,3460
1,1,PERON,11,9,97
1,1,PERON,11,10,1651
1,1,PERON,11,11,1344
1,1,PERON,11,12,1955
1,1,PERON,11,13,47
1,1,PERON,11,14,92
1,1,PERON,11,15,8157
1,1,PERON,11,16,1753
1,1,PERON,11,17,955
1,1,PERON,11,18,2095
1,1,PERON,11,19,2391
1,1,PERON,11,20,2957
1,1,PERON,11,21,1239
1,1,PERON,11,22,1643
1,1,PERON,12,1,18260
1,1,PERON,12,2,520
1,1,PERON,12,3,1294
1,1,PERON,12,4,1069
1,1,PERON,12,5,882
1,1,PERON,12,6,4955
1,1,PERON,12,7,1013
1,1,PERON,12,8,1984
1,1,PERON,12,9,411
1,1,PERON,12,10,712
1,1,PERON,12,11,272
1,1,PERON,12,12,1407
1,1,PERON,12,13,500
1,1,PERON,12,14,918
1,1,PERON,12,15,697
1,1,PERON,12,16,829
1,1,PERON,12,17,3185
1,1,PERON,12,18,1106
1,1,PERON,13,1,10923
1,1,PERON,13,2,17695
1,1,PERON,13,3,25256
1,1,PERON,13,4,19408
1,1,PERON,13,5,6831
1,1,PERON,13,6,25740
1,1,PERON,13,7,9489
1,1,PERON,13,8,2537
1,1,PERON,13,9,13778
1,1,PERON,13,10,3942
1,1,PERON,13,11,4990
1,1,PERON,13,12,4245
1,1,PERON,13,13,3967
1,1,PERON,13,14,2937
1,1,PERON,13,15,2350
1,1,PERON,13,16,21602
1,1,PERON,13,17,6077
1,1,PERON,13,18,7743
1,1,PERON,14,1,49502
1,1,PERON,14,2,7598
1,1,PERON,14,3,5208
1,1,PERON,14,4,10449
1,1,PERON,14,5,1905
1,1,PERON,14,6,4984
1,1,PERON,14,7,14041
1,1,PERON,14,8,19469
1,1,PERON,14,9,9293
1,1,PERON,14,10,14946
1,1,PERON,14,11,7018
1,1,PERON,14,12,7429
1,1,PERON,14,13,14387
1,1,PERON,14,14,13638
1,1,PERON,14,15,4248
1,1,PERON,14,16,17158
1,1,PERON,14,17,10070
1,1,PERON,15,1,72327
1,1,PERON,15,2,8005
1,1,PERON,15,3,2380
1,1,PERON,15,4,5023
1,1,PERON,15,5,4224
1,1,PERON,15,6,2583
1,1,PERON,15,7,1271
1,1,PERON,15,8,2097
1,1,PERON,15,9,1396
1,1,PERON,15,10,1655
1,1,PERON,15,11,454
1,1,PERON,15,12,1669
1,1,PERON,15,13,1434
1,1,PERON,15,14,3565
1,1,PERON,15,15,4971
1,1,PERON,15,16,1531
1,1,PERON,16,1,11686
1,1,PERON,16,2,1971
1,1,PERON,16,3,8007
1,1,PERON,16,4,537
1,1,PERON,16,5,672
1,1,PERON,16,6,4465
1,1,PERON,16,7,627
1,1,PERON,16,8,1639
1,1,PERON,16,9,24442
1,1,PERON,16,10,3933
1,1,PERON,16,11,8917
1,1,PERON,16,12,66443
1,1,PERON,16,13,322
1,1,PERON,17,1,17266
1,1,PERON,17,2,590
1,1,PERON,17,3,1958
1,1,PERON,17,4,1645
1,1,PERON,17,5,3273
1,1,PERON,17,7,5265
1,1,PERON,17,8,8101
1,1,PERON,17,9,822
1,1,PERON,17,10,957
1,1,PERON,17,11,620
1,1,PERON,17,12,1675
1,1,PERON,17,13,658
1,1,PERON,17,14,379
1,1,PERON,17,15,2160
1,1,PERON,17,16,975
1,1,PERON,17,17,1914
1,1,PERON,17,18,498
1,1,PERON,17,19,487
1,1,PERON,17,20,791
1,1,PERON,17,21,3197
1,1,PERON,17,22,504
1,1,PERON,17,23,386
1,1,PERON,18,1,11694
1,1,PERON,18,2,4636
1,1,PERON,18,3,3491
1,1,PERON,18,4,7709
1,1,PERON,18,5,429
1,1,PERON,18,6,8802
1,1,PERON,18,7,710
